Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
167,42000,3819.9376,722.4874,106.4382,166.7297,2824.2823
168,42200,3850.3294,723.3335,110.5653,177.6913,2838.7393
168,42400,3887.2681,730.0679,110.167,174.7713,2872.2619
169,42600,3794.1099,716.6173,108.7611,168.0009,2800.7306
170,42800,3890.5664,736.3348,114.835,180.2542,2859.1425
171,43000,3799.7552,712.7495,107.7431,166.9261,2812.3365
172,43200,3933.3047,741.4768,115.4993,177.4745,2898.854
172,43400,3844.2302,719.5037,111.9927,174.377,2838.3568
173,43600,3858.203,728.1992,112.6358,175.3089,2842.0591
174,43800,3872.431,726.5348,107.8082,165.5098,2872.5783
175,44000,3835.2587,726.1676,105.6021,163.7812,2839.7078
176,44200,3804.6493,718.3471,110.5328,171.73,2804.0394
176,44400,3848.6347,725.7808,107.7837,167.4382,2847.632
177,44600,3856.4513,723.5975,112.4961,170.6641,2849.6935
178,44800,3864.2369,729.2879,110.4782,169.6887,2854.7821
179,45000,3868.2443,726.3119,108.0174,168.6072,2865.3078
180,45200,3840.2156,724.342,111.9737,174.3256,2829.5743
180,45400,3814.6107,718.8315,107.6537,169.5942,2818.5313
181,45600,3911.3474,737.7733,109.2184,167.1059,2897.2499
182,45800,3866.2787,725.9304,110.6516,171.1555,2858.5412
183,46000,3882.275,733.6865,108.6445,168.2543,2871.6896
183,46200,3811.1737,717.2839,109.8026,173.2805,2810.8067
184,46400,3929.8683,741.1514,108.3873,167.7627,2912.567
185,46600,3836.3781,724.4392,108.7434,168.7689,2834.4266
186,46800,3849.3013,724.8343,103.7237,159.3532,2861.3902
187,47000,3869.4292,731.6092,110.7965,169.3768,2857.6467
188,47200,3866.33,726.6081,107.7663,169.1996,2862.756
188,47400,3881.9618,729.0658,108.7008,168.7259,2875.4693
189,47600,3840.1855,725.1272,105.2846,166.3742,2843.3995
190,47800,3813.6502,722.3598,107.2229,162.5103,2821.5572
191,48000,3794.8195,714.6513,105.6125,159.4896,2815.0661
191,48200,3818.9782,718.9712,102.8783,158.8938,2838.2349
192,48400,3865.3325,729.1498,106.5679,162.8672,2866.7475
193,48600,3813.8837,721.2052,104.0585,161.773,2826.8471
194,48800,3725.3579,703.7349,99.0382,153.0845,2769.5004
195,49000,3834.3074,719.6582,104.758,161.8856,2848.0056
195,49200,3833.4062,723.854,102.8353,159.1012,2847.6157
196,49400,3836.4255,724.0074,104.6133,160.532,2847.2727
197,49600,3832.4955,723.9857,102.3413,155.7045,2850.464
198,49800,3885.4697,734.0312,105.2875,163.6467,2882.5044
199,50000,3769.6051,709.575,99.9667,153.2824,2806.781
199,50200,3829.3586,721.0612,102.6484,159.7853,2845.8637
200,50400,3806.9336,719.0753,103.6944,158.517,2825.6469
201,50600,3767.8568,712.7589,101.177,152.8599,2801.0609
202,50800,3847.5719,723.4043,102.1223,160.2579,2861.7874
203,51000,3745.4082,707.7609,101.4676,157.0883,2779.0915
203,51200,3806.5431,719.0776,103.6345,159.7466,2824.0844
204,51400,3823.6824,719.9155,98.5667,153.1751,2852.0251
205,51600,3791.6067,716.4681,102.1747,155.5408,2817.4231
206,51800,3827.3012,722.6244,104.9886,162.4988,2837.1893
207,52000,3805.0063,717.2594,100.1366,153.9411,2833.6693
207,52200,3784.5774,715.7143,100.3119,154.8993,2813.652
208,52400,3896.663,731.8211,106.0176,160.1026,2898.7217
209,52600,3705.0145,703.1655,95.112,148.8472,2757.8898
210,52800,3847.3333,725.4689,103.8997,156.0198,2861.9449
211,53000,3817.7204,719.9203,101.7421,152.3583,2843.6997
211,53200,3789.0975,713.4787,102.2205,156.5786,2816.8196
212,53400,3820.9033,724.5575,99.5832,151.407,2845.3557
213,53600,3793.7756,715.978,100.6478,152.4889,2824.6608
214,53800,3836.1086,723.7366,102.7333,157.4497,2852.1891
215,54000,3751.2771,707.3116,99.0592,152.5794,2792.3269
215,54200,3793.7865,716.166,101.675,155.5969,2820.3486
216,54400,3784.4538,713.4249,99.4746,151.4837,2820.0706
217,54600,3812.5283,723.0821,94.3108,145.9249,2849.2106
218,54800,3832.4035,721.5617,100.0961,150.8971,2859.8486
219,55000,3772.1256,717.2435,97.6253,149.1976,2808.0592
219,55200,3814.1509,718.0191,98.1925,150.9352,2847.0042
220,55400,3732.481,709.095,94.8699,146.953,2781.5631
221,55600,3820.9164,719.646,101.3523,155.5194,2844.3987
222,55800,3722.4866,704.1926,94.6748,144.902,2778.7171
223,56000,3759.2236,712.689,100.6035,154.4347,2791.4964
223,56200,3706.6705,703.651,94.0139,140.6688,2768.3368
224,56400,3807.9772,718.3828,96.3658,144.7056,2848.5231
225,56600,3793.59,717.6086,95.2767,144.9078,2835.797
226,56800,3740.1483,711.1426,97.3507,152.2367,2779.4183
227,57000,3835.3213,722.1972,97.8153,149.1116,2866.1971
227,57200,3823.9019,723.3774,95.61,146.2366,2858.678
228,57400,3733.0894,706.6616,92.8899,145.2521,2788.2859
229,57600,3763.1954,712.6635,90.9929,136.9709,2822.5681
230,57800,3743.9475,709.0905,98.5825,153.1672,2783.1073
231,58000,3753.4809,711.0529,90.9868,138.6899,2812.7512
231,58200,3719.0523,705.4815,91.2226,141.4679,2780.8803
232,58400,3856.6146,729.071,95.8847,146.8561,2884.8029
233,58600,3788.23,717.3472,91.153,139.3347,2840.3951
234,58800,3741.1232,708.8135,93.4679,143.3995,2795.4423
234,59000,3780.4854,715.7451,95.1833,145.6856,2823.8714
235,59200,3764.0606,715.2936,91.4323,137.3424,2819.9923
236,59400,3759.7118,707.6889,95.3383,142.5889,2814.0957
237,59600,3787.3632,717.9357,94.146,140.6336,2834.6479
238,59800,3725.7281,708.2537,91.2686,135.2049,2791.0009
238,60000,3802.4672,720.7447,96.5562,145.2628,2839.9034
239,60200,3761.0769,710.0458,95.5054,147.7725,2807.7532
240,60400,3739.6649,708.9623,92.1544,138.1946,2800.3537
241,60600,3778.1116,716.6922,92.9348,143.6469,2824.8377
242,60800,3718.1133,704.4343,90.54,138.284,2784.8549
242,61000,3726.902,705.083,91.5741,139.7622,2790.4827
