Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
176,1644200,4259.8527,831.1824,201.5959,302.6289,2924.4454
176,1644400,4220.986,825.1728,198.8816,302.7325,2894.1991
177,1644600,4177.804,823.8309,193.3807,293.8147,2866.7777
178,1644800,4198.8188,818.6834,198.911,300.6063,2880.6181
179,1645000,4204.2855,827.8081,197.1488,292.6769,2886.6516
180,1645200,4289.891,837.7297,202.9165,306.0801,2943.1646
180,1645400,4215.1692,824.2043,200.5016,300.6724,2889.7909
181,1645600,4172.8163,815.8322,197.3798,293.9464,2865.658
182,1645800,4260.6195,832.8758,195.2112,296.6285,2935.904
183,1646000,4251.1436,834.9727,201.6043,307.2484,2907.3182
184,1646200,4238.9464,825.6025,201.0927,297.9274,2914.3239
184,1646400,4244.9315,833.6368,199.7988,300.8977,2910.5981
185,1646600,4194.8616,815.8234,197.8985,297.8428,2883.2968
186,1646800,4170.1868,819.852,202.2364,299.9387,2848.1596
187,1647000,4172.0477,813.1566,194.9793,294.4657,2869.4461
187,1647200,4244.1717,830.5706,197.8087,296.7679,2919.0245
188,1647400,4115.638,806.6089,192.26,291.2658,2825.5033
189,1647600,4242.8601,828.896,204.2014,299.9021,2909.8607
190,1647800,4233.6204,829.1859,197.2024,298.3892,2908.843
191,1648000,4210.5485,821.8975,196.4817,292.6264,2899.5428
191,1648200,4224.4213,827.416,199.306,298.036,2899.6633
192,1648400,4278.401,835.8499,199.1375,299.1248,2944.2888
193,1648600,4184.097,817.0153,197.0948,292.6015,2877.3855
194,1648800,4164.5012,817.9696,193.9002,289.7092,2862.9222
195,1649000,4188.711,812.8782,198.2642,299.4282,2878.1404
195,1649200,4196.6418,829.3093,193.5775,292.3277,2881.4273
196,1649400,4193.4539,819.3665,197.4986,291.545,2885.0438
197,1649600,4224.998,826.1501,196.4543,296.9935,2905.4001
198,1649800,4219.904,825.4723,199.7664,297.8333,2896.832
199,1650000,4214.2854,823.8196,192.3117,289.2484,2908.9056
199,1650200,4182.1503,819.1933,199.0948,299.588,2864.2742
200,1650400,4237.8612,830.0672,195.6553,290.8462,2921.2926
201,1650600,4231.4885,826.5692,198.0902,299.3665,2907.4626
202,1650800,4183.4855,821.332,199.0895,297.5886,2865.4755
203,1651000,4165.7054,818.2796,192.4906,291.6995,2863.2357
203,1651200,4195.3564,821.3859,192.491,294.704,2886.7754
204,1651400,4207.3992,823.1624,197.5639,293.7102,2892.9626
205,1651600,4215.4928,822.0795,192.6056,294.7474,2906.0601
206,1651800,4197.3959,824.0039,196.752,293.1765,2883.4634
207,1652000,4162.3182,811.1089,194.4781,289.4907,2867.2404
207,1652200,4230.833,829.9881,197.771,294.3023,2908.7716
208,1652400,4207.4101,825.8935,192.7494,288.7261,2900.041
209,1652600,4165.888,813.1079,194.2873,289.4266,2869.0662
210,1652800,4211.7325,829.0744,194.2429,296.9831,2891.432
211,1653000,4191.6918,817.0007,195.9582,291.0293,2887.7036
211,1653200,4180.34,820.0596,192.5351,284.7211,2883.0242
212,1653400,4155.662,809.3796,198.7358,291.4659,2856.0807
213,1653600,4166.0313,817.3936,195.8081,296.7002,2856.1294
214,1653800,4157.2491,811.9032,187.6621,281.5459,2876.138
215,1654000,4215.366,823.4889,198.8348,297.9646,2895.0778
215,1654200,4159.3075,813.2619,194.4678,291.5557,2860.0221
216,1654400,4160.8084,818.1391,191.8734,281.0724,2869.7235
217,1654600,4203.5421,825.4232,195.6695,291.9167,2890.5327
218,1654800,4238.0577,828.4438,196.7404,291.4956,2921.378
219,1655000,4207.6193,820.9106,196.0001,292.9069,2897.8017
219,1655200,4203.7769,825.0927,194.7366,290.4524,2893.4952
220,1655400,4129.8357,809.6201,194.7958,283.841,2841.5788
221,1655600,4230.2192,827.2773,195.164,292.8079,2914.97
222,1655800,4227.6611,826.6424,196.749,292.7987,2911.4709
223,1656000,4206.011,821.5555,195.634,293.3721,2895.4495
223,1656200,4157.0775,816.4249,193.9006,284.3647,2862.3873
224,1656400,4234.8435,826.5268,194.3565,289.5785,2924.3817
225,1656600,4125.8374,809.0692,191.901,286.154,2838.7132
226,1656800,4222.3796,821.9382,194.717,291.9795,2913.7448
227,1657000,4162.401,814.6114,195.1104,288.4733,2864.2059
227,1657200,4124.1954,806.1814,190.1611,284.4712,2843.3816
