Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
186,1646800,4341.8743,843.8695,237.5536,383.5082,2876.9431
187,1647000,4426.4455,863.2516,241.8164,390.0359,2931.3416
188,1647200,4300.0708,834.5196,235.979,376.4767,2853.0955
188,1647400,4347.6992,849.4695,238.9102,381.1384,2878.1811
189,1647600,4358.6805,844.3588,235.9339,385.6867,2892.701
190,1647800,4249.2719,831.2785,235.9799,377.8511,2804.1623
191,1648000,4381.0869,849.1626,239.5379,382.5381,2909.8483
191,1648200,4418.3475,858.3046,239.6882,386.3333,2934.0214
192,1648400,4402.8294,853.5606,241.4532,386.9877,2920.8278
193,1648600,4320.8291,841.8784,235.7502,382.7189,2860.4816
194,1648800,4323.5249,846.7142,232.544,374.7282,2869.5384
195,1649000,4363.344,846.1755,242.0482,384.5962,2890.524
195,1649200,4392.5945,857.6202,238.2643,383.4116,2913.2983
196,1649400,4368.6864,848.0795,237.6076,378.2441,2904.7551
197,1649600,4368.9559,851.7936,239.7096,396.3465,2881.1063
198,1649800,4324.7621,834.3031,238.5709,379.6131,2872.275
199,1650000,4328.0475,846.1451,230.9265,373.2532,2877.7227
199,1650200,4375.9123,851.3758,238.6178,384.7623,2901.1564
200,1650400,4370.6278,850.6476,238.6034,380.2748,2901.1021
201,1650600,4282.1918,836.0458,233.4961,375.9987,2836.6512
202,1650800,4444.1461,860.7589,239.1748,386.9952,2957.2173
203,1651000,4349.016,841.5659,237.8455,381.4389,2888.1658
203,1651200,4361.0616,851.411,236.7089,380.9934,2891.9484
204,1651400,4319.7926,840.6736,238.0114,376.0565,2865.0511
205,1651600,4339.9864,844.8261,234.3625,377.4321,2883.3657
206,1651800,4353.0368,849.3589,233.4976,382.4312,2887.7491
207,1652000,4326.1495,836.9714,236.0797,376.1542,2876.9442
207,1652200,4384.834,854.8884,236.0541,380.883,2913.0085
208,1652400,4361.3526,846.7665,237.1526,380.5755,2896.8579
209,1652600,4310.4664,839.6797,235.5524,373.9173,2861.3171
210,1652800,4300.0684,835.4009,228.1249,371.9149,2864.6277
211,1653000,4301.5516,837.1486,233.8458,375.3402,2855.217
211,1653200,4362.6541,848.3234,237.1892,379.6267,2897.5147
212,1653400,4344.9949,842.1495,238.4046,383.1297,2881.3111
213,1653600,4317.1843,841.7464,232.8934,377.3177,2865.2268
214,1653800,4416.6171,857.5576,238.78,383.4752,2936.8043
215,1654000,4318.0043,843.1193,233.943,377.1901,2863.7519
215,1654200,4398.2795,852.7609,238.493,381.0699,2925.9558
216,1654400,4371.7466,851.4738,237.8183,383.6438,2898.8106
217,1654600,4263.3266,832.2132,231.3719,367.5121,2832.2294
218,1654800,4339.646,843.637,231.6289,377.9654,2886.4147
219,1655000,4314.9499,841.5637,235.542,380.0192,2857.825
219,1655200,4390.7505,849.9661,239.78,383.8919,2917.1124
220,1655400,4308.6512,839.6124,232.6913,371.076,2865.2714
221,1655600,4251.2985,833.5149,224.1987,368.7038,2824.8811
222,1655800,4251.5941,820.4411,233.0832,366.9929,2831.077
223,1656000,4385.1046,854.337,236.5039,382.0737,2912.19
223,1656200,4316.7309,839.2448,234.5876,374.9362,2867.9623
224,1656400,4374.8791,848.2153,234.3026,373.3741,2918.9871
225,1656600,4258.1802,826.4062,231.9694,375.6349,2824.1698
226,1656800,4323.6528,843.5951,229.7306,369.5144,2880.8127
227,1657000,4374.7651,851.159,236.8939,386.7492,2899.963
227,1657200,4329.0371,840.9214,232.5354,373.8898,2881.6906
228,1657400,4263.6875,829.3854,229.3678,368.1689,2836.7653
229,1657600,4389.7157,853.547,239.2524,376.2082,2920.7082
230,1657800,4267.7941,828.1677,227.1525,373.9155,2838.5583
231,1658000,4294.5894,834.6833,232.0691,371.6468,2856.1901
231,1658200,4321.0374,844.6417,228.1454,370.6824,2877.568
232,1658400,4239.6641,817.8893,235.6768,374.1891,2811.909
233,1658600,4351.1245,845.843,237.3333,382.5292,2885.4191
234,1658800,4358.3227,849.8248,228.2009,366.7005,2913.5965
234,1659000,4253.1594,830.2464,225.5765,365.6338,2831.7026
235,1659200,4392.5289,850.9554,236.201,379.3008,2926.0716
236,1659400,4315.1623,834.7703,232.5318,367.2969,2880.5632
237,1659600,4302.6207,841.6563,228.9766,376.2606,2855.7272
238,1659800,4318.3272,838.7911,228.7789,369.3063,2881.451
238,1660000,4323.09,838.2306,235.9885,377.7926,2871.0784
239,1660200,4280.8726,831.0517,228.9524,369.8986,2850.97
240,1660400,4295.4074,837.3951,226.1979,365.0416,2866.7728
241,1660600,4258.4903,826.6705,233.4697,372.8534,2825.4967
242,1660800,4358.397,850.0023,228.7213,370.692,2908.9813
242,1661000,4361.5422,847.7855,236.3599,376.0692,2901.3275
243,1661200,4324.8708,844.1625,226.6556,364.2509,2889.8019
244,1661400,4304.7582,830.6388,237.3791,379.8982,2856.842
245,1661600,4323.6813,839.8417,229.2953,370.0851,2884.4593
246,1661800,4307.6667,837.9633,229.9198,367.5459,2872.2376
246,1662000,4261.1723,827.4517,225.8965,367.6696,2840.1544
247,1662200,4374.0085,851.9936,233.2883,374.4424,2914.2844
248,1662400,4359.5711,846.7171,237.259,380.7865,2894.8085
249,1662600,4255.4424,827.6824,226.6098,360.8466,2840.3036
250,1662800,4348.4618,846.3839,231.8402,372.5226,2897.7151
250,1663000,4316.1303,836.1749,232.2583,369.9098,2877.7873
251,1663200,4302.3619,837.2612,228.2989,370.2369,2866.5649
252,1663400,4332.5816,842.9522,230.95,372.0348,2886.6445
253,1663600,4297.6907,834.1252,228.8567,367.0892,2867.6196
254,1663800,4313.9217,839.1665,231.3171,376.4253,2867.0128
254,1664000,4315.3655,839.5745,229.0349,370.4971,2876.259
255,1664200,4292.9443,835.6923,229.586,365.821,2861.845
256,1664400,4278.1924,830.5832,227.2247,364.3594,2856.0251
257,1664600,4361.6998,845.869,231.3078,370.2822,2914.2409
258,1664800,4292.201,837.975,229.3519,369.7343,2855.1399
258,1665000,4317.4643,837.1767,231.2249,372.2246,2876.838
259,1665200,4315.9792,836.6677,228.4582,366.3191,2884.5342
260,1665400,4304.627,834.1673,233.1255,375.5622,2861.7722
261,1665600,4289.2355,838.4794,224.6458,365.1673,2860.943
262,1665800,4314.9124,837.218,229.4259,366.4977,2881.7708
262,1666000,4273.6089,831.2305,227.2756,367.0945,2848.0084
263,1666200,4350.1435,844.3649,226.5704,365.2277,2913.9804
264,1666400,4256.2091,826.0419,230.3835,369.9058,2829.8779
265,1666600,4280.5623,834.2517,227.5768,366.8236,2851.9103
265,1666800,4281.7565,832.5849,227.5156,363.8844,2857.7716
266,1667000,4271.7536,829.9326,225.4555,363.6111,2852.7544
267,1667200,4347.9442,844.8325,232.4415,377.4048,2893.2653
268,1667400,4274.6628,834.6153,226.3027,365.5352,2848.2096
269,1667600,4295.1571,831.4147,227.6887,362.9936,2873.0602
269,1667800,4277.7271,834.2123,229.2961,369.3366,2844.882
270,1668000,4205.4491,820.6968,221.2884,352.7203,2810.7437
271,1668200,4368.9049,850.5528,233.8641,374.0494,2910.4386
272,1668400,4271.3643,829.4803,224.9991,359.8024,2857.0825
273,1668600,4371.8925,848.0679,233.9154,379.9629,2909.9463
273,1668800,4322.7184,839.5834,230.0784,371.394,2881.6626
274,1669000,4260.9968,828.6221,221.5155,356.816,2854.0431
275,1669200,4308.3124,835.9946,229.0164,370.7372,2872.5642
276,1669400,4296.4322,836.6902,231.233,367.0864,2861.4225
277,1669600,4247.8713,826.0238,226.8878,361.1245,2833.8352
277,1669800,4276.1021,831.0431,226.0999,365.5345,2853.4246
278,1670000,4324.8863,842.1713,226.6176,363.3365,2892.7607
279,1670200,4298.728,836.9142,231.0589,368.7573,2861.9976
280,1670400,4259.5465,821.6153,226.4331,369.0277,2842.4704
