Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
182,1646000,3687.8192,756.7928,92.7256,125.4822,2712.8186
183,1646200,3680.9973,757.1009,92.494,124.531,2706.8714
184,1646400,3649.4919,748.4837,90.7509,125.2105,2685.0469
185,1646600,3682.7498,757.1065,93.1497,124.8773,2707.6163
186,1646800,3667.3639,754.5879,88.2887,123.6833,2700.804
186,1647000,3688.5608,758.6166,90.8584,120.2502,2718.8355
187,1647200,3697.8371,761.4935,90.7813,118.4387,2727.1236
188,1647400,3638.1627,751.1366,84.3799,117.9034,2684.7428
189,1647600,3674.7053,755.7744,92.8486,123.9629,2702.1193
190,1647800,3625.0574,745.6401,87.0708,119.3153,2673.0313
190,1648000,3663.6191,756.1641,89.267,122.664,2695.524
191,1648200,3636.279,750.4819,85.231,113.7741,2686.7921
192,1648400,3710.421,764.6597,85.1722,117.5597,2743.0293
193,1648600,3670.5325,760.961,89.3539,117.389,2702.8285
194,1648800,3639.5386,747.1442,88.2899,119.6208,2684.4836
194,1649000,3666.7504,756.9589,88.6687,119.7148,2701.408
195,1649200,3707.0885,763.8234,87.3838,119.0561,2736.8252
196,1649400,3664.3579,755.9823,84.4883,117.0697,2706.8177
197,1649600,3634.3877,747.546,90.7975,121.3542,2674.69
198,1649800,3642.886,753.2583,84.3704,112.9334,2692.3239
198,1650000,3578.1823,739.2413,85.7603,117.165,2636.0158
199,1650200,3659.8362,751.4435,89.914,118.3984,2700.0803
200,1650400,3658.4693,755.8684,85.2069,116.5405,2700.8535
201,1650600,3624.3729,747.5575,86.7672,114.879,2675.1693
202,1650800,3645.9205,753.2963,86.3436,116.7291,2689.5515
202,1651000,3646.2095,751.1152,85.7971,114.7618,2694.5354
203,1651200,3654.3035,754.1185,88.9716,117.7307,2693.4827
204,1651400,3641.9957,749.6567,84.7861,113.6419,2693.911
205,1651600,3650.1115,755.9238,85.6274,117.1366,2691.4237
206,1651800,3690.9192,760.9151,87.5751,114.1535,2728.2754
206,1652000,3651.1508,751.9227,86.8961,116.6011,2695.7308
207,1652200,3600.4772,743.7885,84.2804,112.0637,2660.3446
208,1652400,3659.4711,757.7184,86.0149,113.8704,2701.8675
209,1652600,3622.0147,750.9111,84.2052,111.5595,2675.3388
210,1652800,3632.5475,748.1581,84.1506,113.495,2686.7437
210,1653000,3600.5563,744.2027,85.2219,108.3335,2662.7982
211,1653200,3635.5267,754.9628,82.1972,110.7625,2687.6042
212,1653400,3649.8392,750.5023,86.9794,115.8145,2696.543
213,1653600,3644.1927,758.7319,85.0818,113.1375,2687.2416
214,1653800,3652.9567,751.8046,84.2887,111.5147,2705.3487
214,1654000,3676.3866,760.0137,84.5585,111.0738,2720.7405
215,1654200,3596.6991,742.1966,80.3862,108.6573,2665.459
216,1654400,3639.0982,751.8687,85.7206,112.6713,2688.8376
217,1654600,3624.6152,748.3972,83.1053,108.8496,2684.2631
217,1654800,3603.7932,748.0034,84.9997,113.5098,2657.2802
218,1655000,3616.6732,748.1353,81.2027,108.3533,2678.9819
219,1655200,3678.2795,757.9012,85.3258,110.5926,2724.4599
220,1655400,3582.2768,744.4076,82.1278,108.6601,2647.0813
221,1655600,3692.4674,764.0825,82.6067,110.2102,2735.5679
221,1655800,3643.6627,754.4954,82.7197,109.7354,2696.7121
222,1656000,3607.856,747.2809,81.493,108.3841,2670.698
223,1656200,3702.2966,763.8594,85.8834,113.8696,2738.6842
224,1656400,3636.6099,753.8017,78.8189,101.1641,2702.8252
225,1656600,3662.4705,758.2578,82.638,111.188,2710.3867
225,1656800,3617.5485,748.6799,81.8229,107.6445,2679.4012
226,1657000,3646.5201,754.6445,83.1168,110.3623,2698.3965
227,1657200,3667.9997,760.4287,81.4071,108.0877,2718.0762
228,1657400,3590.7524,745.1017,77.8233,105.1176,2662.7097
229,1657600,3660.2238,759.5679,79.0981,105.9497,2715.6081
229,1657800,3633.0415,751.6356,82.7316,107.6472,2691.0272
230,1658000,3671.4674,760.4676,81.8566,107.5542,2721.589
231,1658200,3538.4853,736.669,79.0752,101.9875,2620.7537
232,1658400,3612.6043,753.9436,76.7276,105.6844,2676.2486
233,1658600,3633.5321,754.1478,81.6327,105.8344,2691.9172
233,1658800,3635.3807,753.6565,81.6725,104.9698,2695.0819
234,1659000,3644.0649,751.4318,81.8464,108.529,2702.2578
235,1659200,3588.8683,740.4305,82.4779,106.4731,2659.4868
236,1659400,3621.8101,754.0484,78.3958,102.3541,2687.0118
237,1659600,3578.4202,744.4048,79.9364,105.9874,2648.0917
237,1659800,3629.1669,754.0335,79.4454,102.9903,2692.6976
238,1660000,3671.4421,758.6506,80.3727,107.5044,2724.9145
239,1660200,3598.2639,750.5762,78.6616,102.477,2666.5492
240,1660400,3624.1082,747.6795,81.8106,107.2685,2687.3496
241,1660600,3598.0474,747.502,78.6501,100.8729,2671.0225
241,1660800,3688.8419,765.0424,82.2724,107.4262,2734.1009
242,1661000,3595.6719,747.8376,78.7993,102.1571,2666.8779
243,1661200,3598.7195,744.5345,79.2551,101.1818,2673.748
244,1661400,3605.1839,748.3653,78.2667,105.7735,2672.7784
245,1661600,3662.0481,760.3661,81.5387,107.2268,2712.9165
245,1661800,3613.0329,746.0967,82.718,106.2506,2677.9675
246,1662000,3617.2142,751.7426,77.0151,101.4554,2687.0012
247,1662200,3609.8972,749.8568,74.8409,99.5342,2685.6653
248,1662400,3561.677,742.1885,75.9958,99.4889,2644.0039
249,1662600,3616.4452,752.0451,79.7356,106.1166,2678.5479
249,1662800,3558.8417,737.2819,76.8707,98.7212,2645.9679
250,1663000,3645.5156,758.7757,78.5803,100.1136,2708.046
251,1663200,3689.7472,767.2777,77.9281,100.0638,2744.4775
252,1663400,3585.9291,746.8404,75.4406,97.7803,2665.8678
253,1663600,3617.6153,751.1276,75.6951,96.8123,2693.9802
253,1663800,3636.6093,756.6118,76.4388,99.5141,2704.0446
254,1664000,3671.5748,763.7063,78.0492,101.3262,2728.4931
255,1664200,3626.6426,754.5905,77.5923,104.2112,2690.2486
256,1664400,3612.3508,749.5458,77.0179,102.4445,2683.3426
257,1664600,3556.711,742.4017,73.6271,95.8538,2644.8284
257,1664800,3587.794,746.8305,74.6681,95.2403,2671.0551
258,1665000,3641.824,752.3465,79.7717,101.2395,2708.4663
259,1665200,3528.6832,736.927,71.8345,91.7149,2628.2068
260,1665400,3636.9308,758.0994,75.2967,100.9338,2702.601
260,1665600,3613.4377,750.7977,79.392,103.1048,2680.1433
261,1665800,3592.6599,750.3033,73.258,97.3684,2671.7302
262,1666000,3615.7454,752.391,77.9426,100.1155,2685.2963
263,1666200,3588.0527,746.5002,71.8013,90.8083,2678.9429
264,1666400,3612.4555,751.0434,76.9729,99.4565,2684.9827
264,1666600,3588.7468,745.6892,77.2848,100.5096,2665.2633
265,1666800,3615.3124,752.5929,73.4357,93.7514,2695.5325
266,1667000,3581.3023,742.1596,75.6635,99.2233,2664.2558
267,1667200,3584.8075,751.3849,75.3904,93.3119,2664.7203
268,1667400,3589.2155,747.8633,71.4566,93.81,2676.0856
268,1667600,3590.1131,747.2437,75.3714,95.1722,2672.3258
269,1667800,3512.8144,730.7225,72.8499,92.1803,2617.0617
270,1668000,3643.0642,761.5159,72.412,96.3818,2712.7545
271,1668200,3644.3446,757.0939,72.8745,94.9321,2719.4442
272,1668400,3550.7671,741.144,76.4919,96.6716,2636.4596
272,1668600,3609.3177,753.3232,76.0231,98.7696,2681.2019
273,1668800,3554.3601,738.8997,74.131,96.8447,2644.4846
274,1669000,3610.93,752.1729,71.3818,92.4253,2694.95
275,1669200,3546.6468,740.5797,72.4471,90.6048,2643.0152
276,1669400,3624.6851,754.2577,75.4326,99.5172,2695.4775
276,1669600,3633.0725,757.3336,76.7484,98.6764,2700.3141
277,1669800,3633.4968,756.4935,74.0072,96.0727,2706.9234
278,1670000,3559.751,736.4317,77.404,98.1903,2647.725
279,1670200,3668.5521,769.785,70.8697,89.7722,2738.1252
280,1670400,3595.456,749.9864,74.3913,95.7071,2675.3712
280,1670600,3627.4982,755.1216,73.9926,95.9074,2702.4766
281,1670800,3628.6121,758.1346,72.7146,90.2321,2707.5309
282,1671000,3620.8689,754.0415,72.0725,94.329,2700.4259
283,1671200,3575.2971,746.0479,72.4929,93.3274,2663.429
284,1671400,3627.3691,759.2164,74.3991,96.5779,2697.1756
284,1671600,3551.1237,737.9064,74.1793,93.6138,2645.4242
285,1671800,3656.8164,768.1777,70.8633,92.5309,2725.2445
286,1672000,3595.0672,752.0006,70.7283,91.8249,2680.5134
287,1672200,3545.5203,742.5205,71.8213,92.6598,2638.5187
288,1672400,3615.5473,751.8623,74.4635,95.0278,2694.1937
288,1672600,3587.6311,749.1877,70.3648,90.1078,2677.9708
289,1672800,3613.2716,754.7003,74.0822,94.2333,2690.2558
290,1673000,3580.852,748.4083,69.3349,88.3662,2674.7426
291,1673200,3583.5283,749.2317,73.0567,94.8078,2666.4321
292,1673400,3620.4809,752.3308,74.7543,96.3896,2697.0062
292,1673600,3584.4522,750.235,71.2605,91.0393,2671.9173
293,1673800,3576.3917,746.4101,72.0527,91.9509,2665.9781
294,1674000,3517.5417,735.1634,71.012,90.9078,2620.4585
295,1674200,3607.6697,752.7901,72.4418,92.0583,2690.3795
296,1674400,3582.8203,749.8997,70.0717,87.2613,2675.5875
296,1674600,3595.55,752.0701,71.2837,92.8017,2679.3945
297,1674800,3558.4042,743.3345,69.1505,87.9566,2657.9626
298,1675000,3662.988,761.6095,73.7403,94.5475,2733.0907
299,1675200,3546.1599,747.1143,67.4776,86.1788,2645.3891
300,1675400,3647.0823,760.976,69.7649,87.4312,2728.9102
300,1675600,3556.7277,741.9427,70.3093,89.46,2655.0157
301,1675800,3530.4132,739.6436,66.5023,85.2479,2639.0195
302,1676000,3581.7486,749.5393,71.1735,91.739,2669.2968
303,1676200,3634.701,762.6029,67.6823,84.5531,2719.8628
303,1676400,3478.2685,728.0295,69.6294,90.7457,2589.8639
304,1676600,3545.1861,742.1792,67.3366,85.8013,2649.869
305,1676800,3613.142,754.7675,70.336,92.0972,2695.9414
306,1677000,3543.6654,742.9185,69.1124,88.9685,2642.6661
307,1677200,3560.4774,744.127,68.4134,86.6799,2661.257
307,1677400,3612.8006,755.3781,70.0307,88.1174,2699.2745
308,1677600,3574.7066,747.4689,69.2208,88.6036,2669.4134
309,1677800,3576.187,748.786,69.6515,87.3223,2670.4273
310,1678000,3571.5117,747.8186,68.7243,88.8731,2666.0957
311,1678200,3571.173,746.2585,67.7917,87.1779,2669.9449
311,1678400,3584.078,748.7687,69.7556,87.959,2677.5947
312,1678600,3599.4055,753.2288,72.0142,88.3705,2685.792
313,1678800,3582.8842,746.5432,69.2495,86.7867,2680.3049
314,1679000,3592.1441,754.1125,71.7741,92.3435,2673.9141
315,1679200,3559.5021,747.8954,67.7847,85.7681,2658.0539
315,1679400,3629.8223,759.1088,71.7537,91.2943,2707.6656
316,1679600,3538.8161,740.5415,65.5726,80.7838,2651.9181
317,1679800,3597.1138,752.775,68.0558,88.1215,2688.1616
318,1680000,3541.3303,740.5524,69.3411,83.4654,2647.9713
319,1680200,3487.0699,732.004,67.44,86.5379,2601.088
319,1680400,3599.2775,752.671,72.3644,90.8489,2683.3932
320,1680600,3593.9959,751.3662,69.4231,88.7435,2684.4631
321,1680800,3568.2866,750.0333,67.6145,86.7846,2663.8542
322,1681000,3621.7067,756.3918,68.5885,84.3253,2712.401
323,1681200,3580.4581,752.303,66.2415,84.3579,2677.5557
323,1681400,3572.1795,746.547,69.4963,85.7404,2670.3958
324,1681600,3588.8164,753.0673,67.9418,87.5582,2680.2491
325,1681800,3626.8018,757.0862,70.348,88.8568,2710.5109
326,1682000,3555.4218,744.9392,66.2279,84.3517,2659.903
327,1682200,3514.5895,734.9618,68.2008,86.8821,2624.5448
327,1682400,3565.8787,749.476,67.2173,83.2118,2665.9736
328,1682600,3653.1462,764.3429,70.5922,88.5679,2729.6431
329,1682800,3572.334,748.1221,67.3693,84.6665,2672.1761
330,1683000,3564.1899,748.3,66.1314,81.9601,2667.7984
331,1683200,3565.6991,747.9084,65.4918,82.1753,2670.1235
331,1683400,3565.845,748.5359,65.8389,84.149,2667.3212
332,1683600,3627.6282,762.3505,67.0132,84.9835,2713.281
333,1683800,3555.3197,742.2917,67.1268,84.2489,2661.6524
334,1684000,3603.8361,757.9534,68.9024,87.5286,2689.4517
335,1684200,3529.5479,739.2024,67.5856,86.2772,2636.4826
